cement,slag,ash,water,superplastic,coarseagg,fineagg,age_category,cement+slag,cement+ash,water+fineagg,ash+superplastic,strength_category
0.3493150684931507,0.27789473684210525,0.3848075962018991,0.5879277566539922,0.24,0.34302325581395365,0.4132782295693904,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.5410958904109588,0.0,0.0,0.6639733840304181,0.0,0.48546511627906996,0.49860018664178085,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.8515981735159817,0.0,0.0,0.9586501901140683,0.0,0.3808139534883721,0.0,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.09977168949771686,0.48449122807017536,0.0,0.5204372623574145,0.136,0.5372093023255813,0.5940541261165175,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.48173515981735154,0.4070175438596491,0.0,0.0,0.32,0.5784883720930232,0.6079189441407808,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.5228310502283104,0.0,0.0,0.6164448669201519,0.0,0.6511627906976742,0.6052526329822685,7,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.1735159817351598,0.3643508771929825,0.592703648175912,0.501425855513308,0.14400000000000002,0.5997093023255813,0.4074123450206635,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.14383561643835613,0.0,0.7176411794102948,0.34838403041825106,0.0,0.5947674418604652,0.8182908945473932,4,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.39999999999999997,0.2745263157894737,0.12243878060969515,0.3189163498098859,0.44799999999999995,0.7578488372093024,0.5025996533795491,4,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.5091324200913241,0.0,0.0,0.5403992395437263,0.0,0.7616279069767442,0.5039328089588051,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.14840182648401828,0.21164912280701753,0.8345827086456772,0.35028517110266155,0.316,0.5997093023255813,0.4695373950139978,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.2116438356164383,0.0,0.5022488755622189,0.4092205323193916,0.3,0.5726744186046511,0.8206905745900541,4,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.33059360730593607,0.0,0.6251874062968515,0.15351711026615988,0.48,0.8308139534883718,0.5516597786961737,6,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.639269406392694,0.0,0.0,0.5499049429657794,0.0,0.7151162790697674,0.3866151179842685,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.10730593607305933,0.3312280701754386,0.4597701149425288,0.5308935361216729,0.28,0.44186046511627897,0.4959338754832685,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.9801369863013696,0.0,0.0,0.13925855513308005,1.0,0.14854651162790722,0.7990934542061057,8,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.6506849315068493,0.05614035087719298,0.4697651174412794,0.2837452471482891,0.46399999999999997,0.3982558139534884,0.6692441007865613,6,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.2089041095890411,0.8145964912280701,0.0,0.5565589353612166,0.0,0.5732558139534887,0.2940941207838952,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.5114155251141552,0.0,0.6896551724137931,0.6829847908745246,0.44,0.0,0.5279296093854149,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.5385844748858446,0.5305263157894736,0.0,0.4538973384030418,0.38,0.417732558139535,0.43140914544727327,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.7374429223744292,0.2983859649122807,0.0,0.25047528517110274,0.66,0.14854651162790722,0.7814958005599251,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.2237442922374429,0.5614035087719298,0.0,0.5974334600760456,0.0,1.0,0.1759765364618049,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.5228310502283104,0.0,0.0,0.6164448669201519,0.0,0.5145348837209305,0.6159178776163174,11,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.2668949771689498,0.0,0.6201899050474763,0.2980038022813689,0.452,0.8072674418604655,0.5356619117451005,6,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.30136986301369856,0.4378947368421052,0.0,0.5879277566539922,0.23600000000000002,0.5232558139534884,0.4426076523130247,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.47465753424657525,0.4008421052631579,0.5557221389305348,0.3864068441064641,0.8840000000000001,0.3281976744186048,0.1525129982668978,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.5662100456621004,0.0,0.0,0.5594106463878326,0.0,0.7238372093023258,0.4692707638981468,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.182648401826484,0.12687719298245614,0.6096951524237881,0.4092205323193916,0.32799999999999996,0.7511627906976748,0.49780029329422737,9,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.8630136986301369,0.0,0.0,0.6164448669201519,0.0,0.3930232558139535,0.31515797893614184,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.4422374429223744,0.0,0.4777611194402799,0.4215779467680607,0.35600000000000004,0.4479651162790699,0.7071057192374348,4,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.33789954337899536,0.0,0.4782608695652174,0.5727186311787071,0.22,0.4531976744186048,0.7124383415544591,9,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.1735159817351598,0.3643508771929825,0.592703648175912,0.501425855513308,0.14400000000000002,0.5997093023255813,0.4074123450206635,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.30091324200913244,0.0,0.47276361819090457,0.6725285171102662,0.184,0.42441860465116266,0.6884415411278493,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.2116438356164383,0.0,0.5022488755622189,0.36549429657794663,0.3,0.5970930232558138,0.8316224503399541,9,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.6335616438356164,0.42442105263157887,0.0,0.25427756653992395,0.636,0.9688953488372092,0.029329422743634037,6,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.5262557077625571,0.39999999999999997,0.0,0.9586501901140683,0.0,0.3808139534883721,0.0,11,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.5662100456621004,0.0,0.0,0.7210076045627376,0.0,0.5029069767441863,0.48260231969070766,6,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.30821917808219174,0.2582456140350877,0.3548225887056472,0.9999999999999998,0.24,0.1511627906976747,0.2692974270097319,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.31073059360730587,0.0,0.4702648675662169,0.5660646387832697,0.28,0.43284883720930223,0.674576723103586,9,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.4422374429223744,0.0,0.4777611194402799,0.4215779467680607,0.35600000000000004,0.4479651162790699,0.7071057192374348,9,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.5061643835616438,0.7938245614035088,0.0,0.5384980988593155,0.41200000000000003,0.4119186046511629,0.17570990534595365,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.2237442922374429,0.3733333333333333,0.0,0.6164448669201519,0.0,0.4779069767441859,0.5657912278362884,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.547945205479452,0.10666666666666666,0.0,0.9586501901140683,0.0,0.3808139534883721,0.20263964804692702,7,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.6543378995433791,0.2725614035087719,0.0,0.292300380228137,0.484,0.14854651162790722,0.8844154112784959,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.10456621004566213,0.4915087719298245,0.0,0.41872623574144474,0.08800000000000001,0.5784883720930232,0.62524996667111,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.4301369863013698,0.0,0.4807596201899051,0.38925855513307983,0.376,0.465697674418605,0.7225703239568055,6,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.9086757990867578,0.0,0.0,0.6924904942965777,0.0,0.941860465116279,0.0506599120117317,4,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.4155251141552511,0.042105263157894736,0.704647676161919,0.4928707224334601,0.22,0.1191860465116279,0.5519264098120247,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.14383561643835613,0.3607017543859649,0.6601699150424788,0.4557984790874523,0.324,0.5953488372093023,0.40687908278896123,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.265296803652968,0.15326315789473682,0.6186906546726637,0.1297528517110269,0.47600000000000003,0.7985465116279071,0.5297960271963738,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.15273972602739727,0.11845614035087719,0.6211894052973513,0.2961026615969584,0.43200000000000005,0.8133720930232555,0.5391281162511663,6,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.20159817351598175,0.0,0.6256871564217892,0.3303231939163498,0.396,0.8345930232558136,0.5561925076656444,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.0319634703196347,0.4856140350877193,0.0,0.6164448669201519,0.0,0.3162790697674418,0.7942940941207834,7,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.39954337899543374,0.0,0.0,0.6069391634980987,0.0,0.48546511627906996,0.6985735235301958,7,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.6255707762557077,0.0,0.0,0.8312737642585548,0.0,0.5886627906976742,0.44900679909345387,9,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.3059360730593607,0.0,0.0,0.6354562737642584,0.0,0.48546511627906996,0.7758965471270494,4,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.39041095890410954,0.0,0.44977511244377816,0.6829847908745246,0.44,0.3779069767441863,0.44794027463004893,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.9086757990867578,0.0,0.0,0.12214828897338403,0.16,0.47965116279069786,0.6905745900546592,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.252283105022831,0.0,0.5017491254372815,0.30560836501901156,0.348,0.6011627906976744,0.8254899346753763,4,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.5949771689497718,0.5305263157894736,0.0,0.35884030418250945,0.46399999999999997,0.417732558139535,0.43140914544727327,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.3952054794520548,0.0,0.606696651674163,0.30750950570342206,0.396,0.7343023255813952,0.4892680975869883,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.08584474885844745,0.5877894736842105,0.0,0.6164448669201519,0.0,0.7151162790697674,0.5676576456472469,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.5949771689497718,0.5305263157894736,0.0,0.35884030418250945,0.46399999999999997,0.417732558139535,0.43140914544727327,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.182648401826484,0.12687719298245614,0.6096951524237881,0.4092205323193916,0.32799999999999996,0.7511627906976748,0.49780029329422737,4,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.7431506849315068,0.13333333333333333,0.0,0.9586501901140683,0.0,0.3808139534883721,0.0,11,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.186986301369863,0.34414035087719297,0.0,0.7257604562737641,0.0,0.4598837209302329,0.5492600986535123,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.8515981735159817,0.0,0.29485257371314344,0.14115969581749055,0.076,0.8633720930232558,0.1253166244500732,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.5949771689497718,0.5305263157894736,0.0,0.35884030418250945,0.46399999999999997,0.417732558139535,0.43140914544727327,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.4949771689497717,0.5964912280701754,0.0,0.27138783269961975,0.5720000000000001,0.14854651162790722,0.763631515797893,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.3424657534246575,0.27228070175438596,0.37981009495252377,0.6354562737642584,0.32,0.09883720930232576,0.6052526329822685,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.3093607305936073,0.6666666666666666,0.0,0.9586501901140683,0.0,0.3808139534883721,0.0,11,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.1084474885844749,0.6624561403508772,0.0,0.4624524714828897,0.504,0.13313953488372077,0.7964271430475933,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
1.0,0.0,0.0,0.33127376425855504,0.1,0.7383720930232558,0.218637514998,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.48173515981735154,0.0,0.5647176411794104,0.4833650190114067,0.32,0.5843023255813953,0.2532995600586587,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.634703196347032,0.0,0.0,0.9586501901140683,0.0,0.3808139534883721,0.20263964804692702,11,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.34109589041095895,0.0,0.5912043978010995,0.625,0.23199999999999998,0.7052325581395347,0.42740967870950497,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.7625570776255708,0.0,0.0,0.8635931558935359,0.0,0.10872093023255802,0.3351553126249833,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.12100456621004568,0.0,0.7146426786606697,0.6259505703422052,0.36,0.22093023255813948,0.7305692574323421,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.40867579908675794,0.0,0.0,0.5594106463878326,0.0,0.8808139534883721,0.4799360085321953,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.11324200913242005,0.0,0.5592203898050975,0.5442015209125475,0.316,0.5552325581395348,0.5916544460738562,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.5125570776255708,0.0,0.6891554222888556,0.6829847908745246,0.43200000000000005,0.000290697674418805,0.5292627649646708,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.6735159817351597,0.04828070175438596,0.7896051974012994,0.3788022813688212,0.8320000000000001,0.4825581395348837,0.10398613518197553,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.31050228310502287,0.0,0.0,0.5594106463878326,0.0,0.9244186046511627,0.5199306759098783,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.12922374429223743,0.41796491228070176,0.5797101449275363,0.4557984790874523,0.6,0.44273255813953494,0.3351553126249833,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.6461187214611872,0.0,0.0,0.5594106463878326,0.0,0.47965116279069786,0.4506065857885613,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.4566210045662101,0.0,0.0,0.7210076045627376,0.0,0.5029069767441863,0.59458738834822,4,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.2054794520547945,0.8084210526315789,0.0,0.6164448669201519,0.0,0.37441860465116283,0.3255565924543393,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.12237442922374425,0.6835087719298245,0.0,0.5052281368821294,0.428,0.6424418604651163,0.2764964671377148,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.1324200913242009,0.35929824561403506,0.6096951524237881,0.5213878326996197,0.256,0.06686046511627897,0.7598986801759762,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.2748858447488584,0.0,0.4832583708145927,0.5907794676806084,0.18,0.4828488372093025,0.7367017730969199,6,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.3420091324200913,0.0,0.49925037481259377,0.18013307984790883,0.49600000000000005,0.5959302325581395,0.8153579522730299,4,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.5228310502283104,0.0,0.0,0.6164448669201519,0.0,0.5145348837209305,0.6159178776163174,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.33789954337899536,0.0,0.4782608695652174,0.6145437262357414,0.212,0.4299418604651164,0.7017730969204101,6,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.12100456621004568,0.5136842105263157,0.0,0.6259505703422052,0.36,0.22093023255813948,0.7305692574323421,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.2545662100456621,0.0,0.8705647176411794,0.26093155893536113,0.46799999999999997,0.7305232558139534,0.4839354752699636,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.7853881278538812,0.06736842105263158,0.3948025987006497,0.33127376425855504,0.46399999999999997,0.4825581395348837,0.31462471670443914,6,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.07077625570776253,0.5894736842105263,0.0,0.6544676806083649,0.12,0.43023255813953476,0.5359285428609515,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.04703196347031963,0.5162105263157895,0.0,0.7257604562737641,0.0,0.4569767441860466,0.5495267297693638,7,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.4296803652968036,0.5431578947368421,0.0,0.5565589353612166,0.0,0.5732558139534887,0.2940941207838952,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.5061643835616438,0.7938245614035088,0.0,0.5384980988593155,0.41200000000000003,0.4119186046511629,0.17570990534595365,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.6232876712328768,0.2632982456140351,0.0,0.0,0.9359999999999999,0.14854651162790722,1.0,8,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.18127853881278538,0.0,0.8345827086456772,0.40351711026615966,0.304,0.7401162790697673,0.4900679909345418,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.447945205479452,0.0,0.5347326336831585,0.7846958174904941,0.444,0.22848837209302353,0.40047993600853204,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.3059360730593607,0.0,0.0,0.6259505703422052,0.0,0.48546511627906996,0.7758965471270494,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.3059360730593607,0.0,0.0,0.6259505703422052,0.0,0.48546511627906996,0.7758965471270494,11,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,2
0.5410958904109588,0.0,0.0,0.6639733840304181,0.0,0.48546511627906996,0.49860018664178085,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.6506849315068493,0.05614035087719298,0.4697651174412794,0.2837452471482891,0.5720000000000001,0.3982558139534884,0.6692441007865613,6,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,5
0.14794520547945206,0.7023157894736841,0.0,0.7257604562737641,0.0,0.507558139534884,0.2628982802293027,7,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.6506849315068493,0.05614035087719298,0.4697651174412794,0.2837452471482891,0.556,0.3982558139534884,0.6692441007865613,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
0.07077625570776253,0.5614035087719298,0.0,0.6164448669201519,0.0,0.3674418604651164,0.653779496067191,2,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,1
0.136986301369863,0.6007017543859648,0.8195902048975513,0.7115019011406842,0.4,0.05523255813953476,0.22930275963204894,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.36529680365296807,0.311578947368421,0.4297851074462769,0.6449619771863118,0.2,0.2732558139534884,0.3706172510331953,5,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.25502283105022827,0.27536842105263154,0.12243878060969515,0.5185361216730036,0.276,0.769767441860465,0.5103319557392343,4,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.5262557077625571,0.39999999999999997,0.0,0.9586501901140683,0.0,0.3808139534883721,0.0,7,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,3
0.4824200913242009,0.7359999999999999,0.0,0.45960076045627374,0.344,0.714825581395349,0.047460338621516884,3,-0.017477021161457225,-0.029477069734678344,-0.019065076400770466,0.03204845496024659,4
